Location,FileName,SurveyDate,Point_ID,Kind,Transect_ID,Type,Station_nom_m,Track,Seq,Northing,Easting,Elevation_ft,Elevation_m,Distance_m,Lat,Lon,CRS
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-1-ep-24,ep,B1,elevation profile,,,24.0,1767970.475,6416903.075,6.095,1.857759716,11.11,38.0157927,-122.5024324,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-1-ep-25,ep,B1,elevation profile,,,25.0,1767963.959,6416902.718,6.16,1.877571755,13.1,38.0157748,-122.5024336,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-1-ep-26,ep,B1,elevation profile,,,26.0,1767956.424,6416902.647,6.119,1.86507493,15.4,38.0157542,-122.5024337,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-1-ep-27,ep,B1,elevation profile,,,27.0,1767945.945,6416902.578,6.124,1.866598933,18.59,38.0157254,-122.5024337,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-1-ep-28,ep,B1,elevation profile,,,28.0,1767934.912,6416901.969,6.059,1.846786894,21.96,38.0156951,-122.5024356,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-1-ep-29,ep,B1,elevation profile,,,29.0,1767925.689,6416902.077,6.109,1.862026924,24.77,38.0156698,-122.502435,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-1-ep-30,ep,B1,elevation profile,,,30.0,1767912.907,6416903.833,5.943,1.811430023,28.71,38.0156347,-122.5024287,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-1-ep-31,ep,B1,elevation profile,,,31.0,1767903.713,6416903.993,5.823,1.77485395,31.51,38.0156094,-122.502428,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-1-ep-32,ep,B1,elevation profile,,,32.0,1767895.236,6416904.601,5.952,1.814173228,34.1,38.0155862,-122.5024257,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-1-ep-33,ep,B1,elevation profile,,,33.0,1767885.509,6416903.295,6.134,1.869646939,37.09,38.0155595,-122.50243,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-1-ep-34,ep,B1,elevation profile,,,34.0,1767873.237,6416902.298,6.179,1.883362967,40.84,38.0155257,-122.5024333,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-1-ep-35,ep,B1,elevation profile,,,35.0,1767862.997,6416901.428,6.296,1.919024638,43.98,38.0154976,-122.5024361,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-1-ep-36,ep,B1,elevation profile,,,36.0,1767847.75,6416900.247,5.953,1.814478029,48.64,38.0154557,-122.5024399,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-1-ep-37,ep,B1,elevation profile,,,37.0,1767837.833,6416898.502,5.99,1.825755652,51.71,38.0154285,-122.5024458,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-1-ep-38,ep,B1,elevation profile,,,38.0,1767830.129,6416896.553,6.027,1.837033274,54.13,38.0154073,-122.5024524,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-1,ep,B2,elevation profile,,,1.0,1767829.212,6416853.914,6.122,1.865989332,-53.47,38.0154041,-122.5026003,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-2,ep,B2,elevation profile,,,2.0,1767839.792,6416855.312,6.229,1.898602997,-50.21,38.0154332,-122.5025957,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-3,ep,B2,elevation profile,,,3.0,1767849.704,6416856.089,6.076,1.851968504,-47.18,38.0154604,-122.5025932,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-4,ep,B2,elevation profile,,,4.0,1767858.233,6416856.856,6.22,1.895859792,-44.57,38.0154839,-122.5025907,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-5,ep,B2,elevation profile,,,5.0,1767870.849,6416857.924,6.083,1.854102108,-40.72,38.0155185,-122.5025872,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-6,ep,B2,elevation profile,,,6.0,1767883.968,6416860.078,6.174,1.881838964,-36.66,38.0155546,-122.50258,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-7,ep,B2,elevation profile,,,7.0,1767896.123,6416860.441,6.237,1.901041402,-32.96,38.0155879,-122.502579,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-8,ep,B2,elevation profile,,,8.0,1767909.086,6416863.411,6.358,1.937922276,-28.9,38.0156236,-122.5025689,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-9,ep,B2,elevation profile,,,9.0,1767922.51,6416864.853,6.247,1.904089408,-24.79,38.0156605,-122.5025642,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-10,ep,B2,elevation profile,,,10.0,1767935.627,6416866.994,6.047,1.843129286,-20.74,38.0156965,-122.502557,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-11,ep,B2,elevation profile,,,11.0,1767950.196,6416867.869,6.235,1.900431801,-16.29,38.0157365,-122.5025542,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-12,ep,B2,elevation profile,,,12.0,1767964.518,6416867.518,6.14,1.871475743,-11.92,38.0157758,-122.5025557,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-13,ep,B2,elevation profile,,,13.0,1767973.801,6416867.357,6.052,1.844653289,-9.09,38.0158013,-122.5025565,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-14,ep,B2,elevation profile,,,14.0,1767986.904,6416865.758,5.966,1.818440437,-5.07,38.0158373,-122.5025623,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-15,ep,B2,elevation profile,,,15.0,1767986.982,6416865.678,6.044,1.842214884,-5.03,38.0158375,-122.5025625,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-16,ep,B2,elevation profile,,,16.0,1767997.463,6416865.072,5.893,1.796189992,-1.83,38.0158663,-122.5025649,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-17,ep,B2,elevation profile,,,17.0,1768001.137,6416864.916,5.781,1.762052324,-0.71,38.0158764,-122.5025655,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-18pin,ep,B2,elevation profile,,,18.0,1768003.444,6416864.521,5.376,1.638608077,0.0,38.0158827,-122.5025669,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-19,ep,B2,elevation profile,,,19.0,1768006.664,6416863.613,5.165,1.574295149,1.02,38.0158915,-122.5025701,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-20,ep,B2,elevation profile,,,20.0,1768007.49,6416863.487,5.009,1.526746253,1.27,38.0158938,-122.5025705,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-21,ep,B2,elevation profile,,,21.0,1768010.39,6416862.993,4.992,1.521564643,2.17,38.0159017,-122.5025723,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-22,ep,B2,elevation profile,,,22.0,1768013.364,6416862.776,4.841,1.475539751,3.08,38.0159099,-122.5025731,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-23,ep,B2,elevation profile,,,23.0,1768016.059,6416862.447,4.745,1.446278893,3.91,38.0159173,-122.5025743,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-24,ep,B2,elevation profile,,,24.0,1768019.53,6416861.796,4.575,1.394462789,4.98,38.0159268,-122.5025766,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-25,ep,B2,elevation profile,,,25.0,1768021.249,6416861.754,4.44,1.353314707,5.51,38.0159315,-122.5025768,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-26,ep,B2,elevation profile,,,26.0,1768023.411,6416861.865,4.154,1.266141732,6.17,38.0159375,-122.5025765,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-27,ep,B2,elevation profile,,,27.0,1768024.4,6416861.885,4.091,1.246939294,6.47,38.0159402,-122.5025764,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-28,ep,B2,elevation profile,,,28.0,1768025.481,6416861.939,3.849,1.173177546,6.8,38.0159432,-122.5025763,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-29,ep,B2,elevation profile,,,29.0,1768027.33,6416862.05,3.729,1.136601473,7.36,38.0159482,-122.5025759,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-30,ep,B2,elevation profile,,,30.0,1768029.36,6416862.483,3.629,1.106121412,8.0,38.0159538,-122.5025745,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-31,ep,B2,elevation profile,,,31.0,1768030.976,6416862.725,3.668,1.118008636,8.49,38.0159583,-122.5025736,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-2-ep-32,ep,B2,elevation profile,,,32.0,1768032.165,6416862.675,3.449,1.051257303,8.86,38.0159615,-122.5025738,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-1,ep,B3,elevation profile,,,1.0,1768028.964,6416998.635,3.386,1.032054864,-17.14,38.0159548,-122.5021019,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-2,ep,B3,elevation profile,,,2.0,1768026.789,6416998.472,3.463,1.055524511,-16.47,38.0159488,-122.5021024,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-3,ep,B3,elevation profile,,,3.0,1768025.226,6416998.093,3.938,1.200304801,-15.98,38.0159445,-122.5021037,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-4,ep,B3,elevation profile,,,4.0,1768024.212,6416997.889,4.581,1.396291593,-15.66,38.0159417,-122.5021044,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-5,ep,B3,elevation profile,,,5.0,1768022.302,6416997.742,4.861,1.481635763,-15.08,38.0159365,-122.5021049,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-6,ep,B3,elevation profile,,,6.0,1768020.387,6416997.573,4.876,1.486207772,-14.49,38.0159312,-122.5021054,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-7,ep,B3,elevation profile,,,7.0,1768016.851,6416997.276,5.097,1.553568707,-13.41,38.0159215,-122.5021064,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-8,ep,B3,elevation profile,,,8.0,1768014.446,6416997.255,4.961,1.512115824,-12.68,38.0159149,-122.5021064,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-9,ep,B3,elevation profile,,,9.0,1768013.426,6416997.006,4.562,1.390500381,-12.36,38.0159121,-122.5021073,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-10,ep,B3,elevation profile,,,10.0,1768011.18,6416996.585,4.487,1.367640335,-11.66,38.0159059,-122.5021087,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-11,ep,B3,elevation profile,,,11.0,1768008.839,6416995.908,4.505,1.373126746,-10.92,38.0158995,-122.502111,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-12,ep,B3,elevation profile,,,12.0,1768004.665,6416995.69,4.254,1.296621793,-9.65,38.015888,-122.5021117,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-13,ep,B3,elevation profile,,,13.0,1768004.669,6416995.668,4.534,1.381965964,-9.64,38.015888,-122.5021117,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-14,ep,B3,elevation profile,,,14.0,1767998.327,6416996.726,3.917,1.193903988,-7.68,38.0158706,-122.5021079,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-15,ep,B3,elevation profile,,,15.0,1767993.313,6416996.225,4.465,1.360934722,-6.14,38.0158569,-122.5021096,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-16,ep,B3,elevation profile,,,16.0,1767985.99,6416996.131,4.464,1.360629921,-3.91,38.0158368,-122.5021098,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-17,ep,B3,elevation profile,,,17.0,1767983.061,6416995.833,4.485,1.367030734,-3.01,38.0158287,-122.5021108,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-18,ep,B3,elevation profile,,,18.0,1767982.337,6416996.28,4.877,1.486512573,-2.76,38.0158267,-122.5021092,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-19,ep,B3,elevation profile,,,19.0,1767980.292,6416996.356,4.974,1.516078232,-2.13,38.0158211,-122.5021089,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-20,ep,B3,elevation profile,,,20.0,1767977.758,6416996.34,5.32,1.621539243,-1.36,38.0158142,-122.5021089,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-21,ep,B3,elevation profile,,,21.0,1767976.817,6416996.112,5.585,1.702311405,-1.06,38.0158116,-122.5021097,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-22,ep,B3,elevation profile,,,22.0,1767975.789,6416996.279,6.263,1.908966218,-0.75,38.0158088,-122.5021091,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-23pin,ep,B3,elevation profile,,,23.0,1767973.373,6416995.87,6.209,1.892506985,0.0,38.0158021,-122.5021104,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-24,ep,B3,elevation profile,,,24.0,1767970.418,6416996.396,6.296,1.919024638,0.91,38.015794,-122.5021086,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-25,ep,B3,elevation profile,,,25.0,1767959.008,6416999.67,6.133,1.869342139,4.53,38.0157627,-122.502097,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-26,ep,B3,elevation profile,,,26.0,1767946.599,6417002.661,6.2,1.88976378,8.42,38.0157287,-122.5020864,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-27,ep,B3,elevation profile,,,27.0,1767933.568,6417004.841,6.096,1.858064516,12.45,38.015693,-122.5020785,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-28,ep,B3,elevation profile,,,28.0,1767919.715,6417008.598,6.219,1.895554991,16.83,38.015655,-122.5020652,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-29,ep,B3,elevation profile,,,29.0,1767904.415,6417010.116,6.022,1.835509271,21.51,38.015613,-122.5020597,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-30,ep,B3,elevation profile,,,30.0,1767891.735,6417011.887,5.89,1.795275591,25.41,38.0155782,-122.5020533,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-31,ep,B3,elevation profile,,,31.0,1767888.416,6417011.648,5.313,1.619405639,26.43,38.0155691,-122.502054,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-32,ep,B3,elevation profile,,,32.0,1767886.816,6417011.305,5.618,1.712369825,26.93,38.0155647,-122.5020552,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-33,ep,B3,elevation profile,,,33.0,1767872.964,6417007.464,5.863,1.787045974,31.31,38.0155266,-122.5020683,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-34,ep,B3,elevation profile,,,34.0,1767856.605,6417005.771,6.137,1.870561341,36.32,38.0154816,-122.5020738,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-35,ep,B3,elevation profile,,,35.0,1767839.482,6417006.502,6.062,1.847701295,41.55,38.0154346,-122.502071,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-36,ep,B3,elevation profile,,,36.0,1767826.145,6417006.758,6.021,1.83520447,45.61,38.015398,-122.5020698,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-3-ep-37,ep,B3,elevation profile,,,37.0,1767812.721,6417009.648,6.05,1.844043688,49.8,38.0153612,-122.5020595,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-4-ep-1,ep,B4,elevation profile,,,1.0,1767812.199,6417064.095,6.024,1.836118872,-57.73,38.0153606,-122.5018706,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-4-ep-2,ep,B4,elevation profile,,,2.0,1767824.731,6417062.983,6.048,1.843434087,-53.9,38.015395,-122.5018747,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-4-ep-3,ep,B4,elevation profile,,,3.0,1767841.185,6417062.433,6.151,1.87482855,-48.88,38.0154402,-122.5018769,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-4-ep-4,ep,B4,elevation profile,,,4.0,1767858.137,6417060.927,5.824,1.77515875,-43.69,38.0154867,-122.5018824,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-4-ep-5,ep,B4,elevation profile,,,5.0,1767871.389,6417059.087,6.157,1.876657353,-39.62,38.015523,-122.5018891,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-4-ep-6,ep,B4,elevation profile,,,6.0,1767888.645,6417059.611,6.014,1.833070866,-34.35,38.0155704,-122.5018876,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-4-ep-7,ep,B4,elevation profile,,,7.0,1767903.154,6417059.88,6.17,1.880619761,-29.93,38.0156103,-122.5018869,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-4-ep-8,ep,B4,elevation profile,,,8.0,1767920.267,6417059.346,6.204,1.890982982,-24.71,38.0156573,-122.5018891,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-4-ep-9,ep,B4,elevation profile,,,9.0,1767934.192,6417056.818,6.124,1.866598933,-20.4,38.0156955,-122.5018982,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-4-ep-10,ep,B4,elevation profile,,,10.0,1767946.429,6417055.377,5.741,1.7498603,-16.64,38.015729,-122.5019034,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-4-ep-11,ep,B4,elevation profile,,,11.0,1767961.98,6417052.114,5.987,1.82484125,-11.8,38.0157717,-122.501915,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-4-ep-12,ep,B4,elevation profile,,,12.0,1767979.856,6417047.575,5.887,1.794361189,-6.18,38.0158207,-122.5019311,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-4-ep-13,ep,B4,elevation profile,,,13.0,1767991.503,6417042.275,5.825,1.775463551,-2.28,38.0158526,-122.5019497,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-4-ep-14,ep,B4,elevation profile,,,14.0,1767996.141,6417040.544,5.601,1.707188214,-0.77,38.0158653,-122.5019558,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-4-ep-15pin,ep,B4,elevation profile,,,15.0,1767998.531,6417039.742,5.66,1.72517145,0.0,38.0158719,-122.5019587,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-4-ep-16,ep,B4,elevation profile,,,16.0,1768002.548,6417038.865,5.403,1.646837694,1.25,38.0158829,-122.5019618,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-4-ep-17,ep,B4,elevation profile,,,17.0,1768000.375,6417039.055,5.644,1.720294641,1.92,38.0158769,-122.5019611,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-4-ep-18,ep,B4,elevation profile,,,18.0,1768004.875,6417038.95,5.01,1.527051054,3.29,38.0158893,-122.5019615,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-4-ep-19,ep,B4,elevation profile,,,19.0,1768006.124,6417038.797,4.874,1.485598171,3.67,38.0158927,-122.5019621,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-4-ep-20,ep,B4,elevation profile,,,20.0,1768008.865,6417038.844,4.88,1.487426975,4.51,38.0159002,-122.501962,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-4-ep-21,ep,B4,elevation profile,,,21.0,1768012.068,6417038.981,4.725,1.44018288,5.49,38.015909,-122.5019616,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-4-ep-22,ep,B4,elevation profile,,,22.0,1768015.685,6417039.257,4.538,1.383185166,6.59,38.0159189,-122.5019607,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-4-ep-23,ep,B4,elevation profile,,,23.0,1768018.546,6417039.306,4.385,1.336550673,7.46,38.0159268,-122.5019606,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-4-ep-24,ep,B4,elevation profile,,,24.0,1768020.268,6417039.357,4.377,1.334112268,7.99,38.0159315,-122.5019604,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-4-ep-25,ep,B4,elevation profile,,,25.0,1768021.311,6417039.311,4.212,1.283820168,8.31,38.0159344,-122.5019606,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-4-ep-26,ep,B4,elevation profile,,,26.0,1768024.434,6417039.472,3.99,1.216154432,9.26,38.015943,-122.5019601,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-4-ep-27,ep,B4,elevation profile,,,27.0,1768027.497,6417040.153,3.951,1.204267209,10.22,38.0159514,-122.5019578,CA zone II (EPSG:2226)
Gallinas Creek,gallinas-creek-06172025-final.csv,2025-06-17,b-4-ep-28,ep,B4,elevation profile,,,28.0,1768027.465,6417039.575,6.858,2.090322581,10.39,38.0159513,-122.5019598,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,benchmark-start-1,benchmark,,benchmark start,,,,1813355.371,6428340.663,21.61,6.586741173,,38.1405765,-122.46354,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,benchmark-start-2,benchmark,,benchmark start,,,,1813355.373,6428340.663,21.589,6.580340361,,38.1405765,-122.46354,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,benchmark-start-3,benchmark,,benchmark start,,,,1813355.376,6428340.661,21.602,6.584302769,,38.1405765,-122.4635401,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,benchmark-final-1,benchmark,,benchmark end,,,,1813355.339,6428340.668,21.658,6.601371603,,38.1405764,-122.46354,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,benchmark-final-2,benchmark,,benchmark end,,,,1813355.343,6428340.685,21.621,6.59009398,,38.1405764,-122.46354,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,benchmark-final-3,benchmark,,benchmark end,,,,1813355.35,6428340.68,21.617,6.588874778,,38.1405764,-122.46354,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-1,ep,S1,elevation profile,,,1.0,1804057.339,6425353.882,2.461,0.7501143,-15.08,38.1150037,-122.4737556,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-2,ep,S1,elevation profile,,,2.0,1804058.927,6425353.494,2.517,0.767183134,-14.58,38.115008,-122.473757,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-3,ep,S1,elevation profile,,,3.0,1804060.8,6425353.104,2.738,0.834544069,-14.0,38.1150132,-122.4737584,CA zone II (EPSG:2226)
