Location,FileName,Point_ID,Kind,Transect_ID,Type,Station_nom_m,Track,Seq,Northing,Easting,Elevation_ft,Elevation_m,Distance_m,Lat,Lon,CRS
San Pablo,san-pablo-final.csv,s2-ep-14,ep,S2,elevation profile,,,14,1804131.576,6425223.328,6.209,1.893,10.80,38.1152056,-122.4742107,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-15,ep,S2,elevation profile,,,15,1804143.275,6425222.736,6.306,1.922,14.36,38.1152377,-122.4742130,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-16,ep,S2,elevation profile,,,16,1804150.158,6425221.16,6.385,1.946,16.50,38.1152566,-122.4742186,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-17,ep,S2,elevation profile,,,17,1804160.474,6425220.501,6.497,1.980,19.65,38.1152849,-122.4742210,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-18,ep,S2,elevation profile,,,18,1804169.83,6425219.341,6.498,1.981,22.52,38.1153106,-122.4742252,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-19,ep,S2,elevation profile,,,19,1804176.495,6425218.694,6.572,2.003,24.56,38.1153289,-122.4742276,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-20,ep,S2,elevation profile,,,20,1804190.406,6425217.699,6.600,2.012,28.81,38.1153671,-122.4742313,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-21,ep,S2,elevation profile,,,21,1804197.844,6425216.374,6.630,2.021,31.11,38.1153875,-122.4742361,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-22,ep,S2,elevation profile,,,22,1804205.434,6425215.083,6.572,2.003,33.45,38.1154083,-122.4742407,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-23,ep,S2,elevation profile,,,23,1804211.32,6425214.474,6.633,2.022,35.25,38.1154245,-122.4742429,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-24,ep,S2,elevation profile,,,24,1804219.722,6425214.076,6.540,1.993,37.81,38.1154475,-122.4742444,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-25,ep,S2,elevation profile,,,25,1804227.959,6425213.691,6.645,2.025,40.32,38.1154701,-122.4742459,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-26,ep,S2,elevation profile,,,26,1804233.574,6425213.122,6.629,2.021,42.04,38.1154856,-122.4742480,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-27,ep,S2,elevation profile,,,27,1804242.879,6425211.79,6.624,2.019,44.90,38.1155111,-122.4742528,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-28,ep,S2,elevation profile,,,28,1804250.302,6425210.345,6.595,2.010,47.20,38.1155314,-122.4742580,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-29,ep,S2,elevation profile,,,29,1804259.767,6425209.014,6.623,2.019,50.11,38.1155574,-122.4742628,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-30,ep,S2,elevation profile,,,30,1804264.914,6425207.368,6.686,2.038,51.72,38.1155715,-122.4742686,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-31,ep,S2,elevation profile,,,31,1804274.623,6425207.671,6.712,2.046,54.66,38.1155982,-122.4742677,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-32,ep,S2,elevation profile,,,32,1804282.131,6425206.036,6.705,2.044,56.99,38.1156188,-122.4742735,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-33,ep,S2,elevation profile,,,33,1804289.47,6425205.1,6.724,2.049,59.24,38.1156389,-122.4742769,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-34,ep,S2,elevation profile,,,34,1804295.876,6425204.661,6.711,2.046,61.20,38.1156565,-122.4742785,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-35,ep,S2,elevation profile,,,35,1804303.341,6425203.934,6.700,2.042,63.48,38.1156770,-122.4742812,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-36,ep,S2,elevation profile,,,36,1804310.661,6425203.886,6.668,2.032,65.70,38.1156971,-122.4742815,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-37,ep,S2,elevation profile,,,37,1804317.925,6425201.601,6.631,2.021,67.98,38.1157170,-122.4742896,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-38,ep,S2,elevation profile,,,38,1804325.9,6425201.011,6.528,1.990,70.41,38.1157389,-122.4742918,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-39,ep,S2,elevation profile,,,39,1804334.326,6425199.292,6.600,2.012,73.02,38.1157620,-122.4742979,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-40,ep,S2,elevation profile,,,40,1804344.89,6425198.725,6.580,2.006,76.24,38.1157910,-122.4743001,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-41,ep,S2,elevation profile,,,41,1804352.305,6425197.579,6.645,2.025,78.53,38.1158113,-122.4743042,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-42,ep,S2,elevation profile,,,42,1804361.775,6425197.238,6.543,1.994,81.41,38.1158373,-122.4743055,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-43,ep,S2,elevation profile,,,43,1804370.781,6425195.232,6.542,1.994,84.20,38.1158620,-122.4743127,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-44,ep,S2,elevation profile,,,44,1804377.716,6425193.875,6.583,2.007,86.35,38.1158811,-122.4743175,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-45,ep,S2,elevation profile,,,45,1804384.834,6425192.96,6.545,1.995,88.54,38.1159006,-122.4743208,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-46,ep,S2,elevation profile,,,46,1804390.769,6425191.639,6.580,2.006,90.38,38.1159169,-122.4743255,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-47,ep,S2,elevation profile,,,47,1804398.793,6425189.762,6.605,2.013,92.87,38.1159389,-122.4743322,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-48,ep,S2,elevation profile,,,48,1804405.892,6425188.233,6.579,2.005,95.07,38.1159583,-122.4743376,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-49,ep,S2,elevation profile,,,49,1804415.542,6425186.855,6.587,2.008,98.04,38.1159848,-122.4743426,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,s2-ep-50,ep,S2,elevation profile,,,50,1804422.052,6425188.384,6.523,1.988,99.96,38.1160027,-122.4743374,CA zone II (EPSG:2226)
San Pablo,san-pablo-final.csv,RTCM0484,base,,base,,,,1849484.748,6431928.691,23.397,7.131,,38.2398307,-122.4516899,CA zone II (EPSG:2226)
Corte Madera,corte-madera-final.csv,benchmark-start-1,benchmark,,benchmark start,,,,2169920.973,5975028.169,17.400,5.304,,37.9367230,-122.5343295,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,benchmark-start-2,benchmark,,benchmark start,,,,2169920.994,5975028.161,17.385,5.299,,37.9367230,-122.5343295,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,benchmark-final-1,benchmark,,benchmark end,,,,2169921.028,5975028.159,17.339,5.285,,37.9367231,-122.5343295,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,benchmark-final-2,benchmark,,benchmark end,,,,2169921.031,5975028.145,17.350,5.288,,37.9367231,-122.5343295,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,benchmark-final-3,benchmark,,benchmark end,,,,2169921.028,5975028.151,17.352,5.289,,37.9367231,-122.5343295,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-tile-0.5-a,tile,C1,tile,0.5,a,,2167185.815,5983831.846,5.609,1.710,0.00,37.9297348,-122.5036067,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-tile-0.5-b,tile,C1,tile,0.5,b,,2167185.347,5983831.81,5.657,1.724,0.06,37.9297335,-122.5036068,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-tile-0.5-c,tile,C1,tile,0.5,c,,2167185.037,5983831.906,5.615,1.711,0.07,37.9297327,-122.5036064,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-tile-2-a,tile,C1,tile,2,a,,2167184.333,5983827.436,5.627,1.715,1.42,37.9297305,-122.5036218,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-tile-2-b,tile,C1,tile,2,b,,2167183.75,5983827.492,5.669,1.728,1.46,37.9297289,-122.5036216,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-tile-2-c,tile,C1,tile,2,c,,2167183.221,5983827.552,5.625,1.715,1.50,37.9297274,-122.5036214,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-tile-6-a,tile,C1,tile,6,a,,2167179.622,5983814.958,5.609,1.710,5.48,37.9297168,-122.5036647,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-tile-6-b,tile,C1,tile,6,b,,2167179.224,5983814.889,5.635,1.718,5.54,37.9297157,-122.5036650,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-tile-6-c,tile,C1,tile,6,c,,2167178.664,5983814.85,5.582,1.701,5.62,37.9297142,-122.5036650,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-tile-12-a,tile,C1,tile,12,a,,2167172.884,5983797.011,5.542,1.689,11.33,37.9296973,-122.5037265,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-tile-12-b,tile,C1,tile,12,b,,2167172.52,5983797.221,5.556,1.693,11.30,37.9296963,-122.5037257,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-tile-12-c,tile,C1,tile,12,c,,2167172.084,5983797.448,5.605,1.708,11.29,37.9296951,-122.5037249,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-tile-18-a,tile,C1,tile,18,a,,2167166.322,5983778.454,5.676,1.730,17.32,37.9296782,-122.5037903,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-tile-18-b,tile,C1,tile,18,b,,2167165.785,5983778.882,5.631,1.716,17.26,37.9296767,-122.5037888,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-tile-18-c,tile,C1,tile,18,c,,2167165.393,5983779.297,5.676,1.730,17.18,37.9296757,-122.5037873,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-tile-24-a,tile,C1,tile,24,a,,2167159.31,5983759.746,5.805,1.769,23.41,37.9296578,-122.5038546,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-tile-24-b,tile,C1,tile,24,b,,2167158.873,5983760.054,5.826,1.776,23.37,37.9296566,-122.5038535,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-tile-24-c,tile,C1,tile,24,c,,2167158.385,5983760.147,5.780,1.762,23.40,37.9296553,-122.5038532,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,c-tile-48-a,tile,C1,tile,48,a,,2167132.584,5983689.572,5.831,1.777,46.30,37.9295803,-122.5040959,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,c-tile-48-b,tile,C1,tile,48,b,,2167132.199,5983689.705,5.766,1.757,46.30,37.9295793,-122.5040954,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-tile-48-c,tile,C1,tile,48,c,,2167131.77,5983689.901,5.734,1.748,46.29,37.9295781,-122.5040947,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-tile-0.5-a,tile,C2,tile,0.5,a,,2167077.941,5983894.97,5.508,1.679,0.00,37.9294423,-122.5033798,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-tile-0.5-b,tile,C2,tile,0.5,b,,2167077.517,5983895.292,5.545,1.690,-0.03,37.9294412,-122.5033787,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-tile-0.5-c,tile,C2,tile,0.5,c,,2167077.198,5983895.592,5.568,1.697,-0.07,37.9294403,-122.5033776,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-tile-2-a,tile,C2,tile,2,a,,2167075.616,5983891.527,5.623,1.714,1.26,37.9294358,-122.5033916,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-tile-2-b,tile,C2,tile,2,b,,2167075.225,5983891.69,5.626,1.715,1.27,37.9294347,-122.5033910,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-tile-2-c,tile,C2,tile,2,c,,2167074.793,5983891.852,5.633,1.717,1.28,37.9294335,-122.5033904,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-tile-6-a,tile,C2,tile,6,a,,2167069.829,5983879.783,5.677,1.730,5.25,37.9294192,-122.5034319,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-tile-6-b,tile,C2,tile,6,b,,2167069.333,5983879.939,5.683,1.732,5.27,37.9294178,-122.5034313,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-tile-6-c,tile,C2,tile,6,c,,2167068.805,5983880.12,5.692,1.735,5.30,37.9294164,-122.5034306,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-tile-12-a,tile,C2,tile,12,a,,2167061.05,5983862.23,5.724,1.745,11.23,37.9293940,-122.5034921,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-tile-12-b,tile,C2,tile,12,b,,2167060.591,5983862.481,5.693,1.735,11.22,37.9293928,-122.5034912,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-tile-12-c,tile,C2,tile,12,c,,2167060.244,5983862.625,5.702,1.738,11.23,37.9293919,-122.5034906,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-tile-18-a,tile,C2,tile,18,a,,2167052.348,5983844.19,5.701,1.738,17.33,37.9293691,-122.5035540,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-tile-18-b,tile,C2,tile,18,b,,2167052.015,5983844.448,5.674,1.729,17.31,37.9293682,-122.5035530,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-tile-18-c,tile,C2,tile,18,c,,2167051.653,5983844.761,5.701,1.738,17.27,37.9293672,-122.5035519,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-tile-24-a,tile,C2,tile,24,a,,2167043.746,5983826.995,5.777,1.761,23.19,37.9293445,-122.5036129,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-tile-24-b,tile,C2,tile,24,b,,2167043.389,5983827.288,5.744,1.751,23.16,37.9293435,-122.5036119,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-tile-24-c,tile,C2,tile,24,c,,2167042.735,5983827.479,5.701,1.738,23.20,37.9293417,-122.5036112,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-tile-48-a,tile,C2,tile,48,a,,2167007.45,5983757.107,5.640,1.719,47.20,37.9292407,-122.5038525,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-tile-48-b,tile,C2,tile,48,b,,2167007.106,5983757.221,5.647,1.721,47.21,37.9292398,-122.5038521,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-tile-48-c,tile,C2,tile,48,c,,2167006.688,5983757.32,5.673,1.729,47.24,37.9292386,-122.5038517,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-green-0.5-a,green,C1,green,0.5,a,,2167184.579,5983832.094,5.591,1.704,0.06,37.9297314,-122.5036057,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-green-0.5-b,green,C1,green,0.5,b,,2167184.016,5983832.35,5.644,1.720,0.05,37.9297299,-122.5036048,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-green-0.5-c,green,C1,green,0.5,c,,2167183.459,5983832.653,5.659,1.725,0.02,37.9297284,-122.5036037,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-green-2-a,green,C1,green,2,a,,2167182.676,5983827.673,5.654,1.723,1.53,37.9297260,-122.5036209,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-green-2-b,green,C1,green,2,b,,2167181.996,5983828.035,5.650,1.722,1.50,37.9297241,-122.5036196,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-green-2-c,green,C1,green,2,c,,2167181.477,5983828.293,5.643,1.720,1.48,37.9297227,-122.5036187,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-green-6-a,green,C1,green,6,a,,2167178.214,5983815.101,5.612,1.711,5.59,37.9297130,-122.5036641,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-green-6-b,green,C1,green,6,b,,2167177.537,5983815.278,5.601,1.707,5.61,37.9297111,-122.5036635,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-green-6-c,green,C1,green,6,c,,2167176.909,5983815.324,5.616,1.712,5.67,37.9297094,-122.5036633,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-green-12-a,green,C1,green,12,a,,2167171.508,5983797.587,5.639,1.719,11.31,37.9296935,-122.5037244,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-green-12-b,green,C1,green,12,b,,2167170.898,5983797.68,5.647,1.721,11.35,37.9296919,-122.5037240,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-green-12-c,green,C1,green,12,c,,2167170.348,5983797.998,5.661,1.725,11.31,37.9296904,-122.5037228,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-green-18-a,green,C1,green,18,a,,2167164.866,5983779.587,5.680,1.731,17.16,37.9296742,-122.5037863,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-green-18-b,green,C1,green,18,b,,2167164.355,5983779.82,5.677,1.730,17.14,37.9296728,-122.5037854,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-green-18-c,green,C1,green,18,c,,2167163.701,5983780.163,5.670,1.728,17.12,37.9296711,-122.5037842,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-green-24-a,green,C1,green,24,a,,2167157.665,5983759.78,5.712,1.741,23.58,37.9296533,-122.5038544,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-green-24-b,green,C1,green,24,b,,2167157.01,5983759.87,5.678,1.731,23.62,37.9296515,-122.5038540,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-green-24-c,green,C1,green,24,c,,2167156.333,5983760.006,5.768,1.758,23.66,37.9296496,-122.5038535,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-green-48-a,green,C1,green,48,a,,2167131.258,5983690.125,5.825,1.775,46.28,37.9295767,-122.5040939,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-green-48-b,green,C1,green,48,b,,2167130.661,5983690.501,5.815,1.772,46.24,37.9295751,-122.5040925,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-green-48-c,green,C1,green,48,c,,2167130.11,5983690.848,5.790,1.765,46.20,37.9295736,-122.5040913,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-green-0.5-a,green,C2,green,0.5,a,,2167076.753,5983895.917,5.568,1.697,-0.09,37.9294391,-122.5033765,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-green-0.5-b,green,C2,green,0.5,b,,2167076.083,5983896.186,5.599,1.707,-0.07,37.9294373,-122.5033755,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-green-0.5-c,green,C2,green,0.5,c,,2167075.518,5983896.477,5.586,1.703,-0.07,37.9294358,-122.5033744,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-green-2-a,green,C2,green,2,a,,2167074.384,5983891.916,5.638,1.718,1.32,37.9294324,-122.5033902,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-green-2-b,green,C2,green,2,b,,2167073.637,5983892.147,5.626,1.715,1.36,37.9294304,-122.5033893,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-green-2-c,green,C2,green,2,c,,2167073.095,5983892.351,5.657,1.724,1.38,37.9294289,-122.5033886,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-green-6-a,green,C2,green,6,a,,2167068.299,5983880.245,5.666,1.727,5.33,37.9294150,-122.5034302,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-green-6-b,green,C2,green,6,b,,2167067.67,5983880.598,5.656,1.724,5.33,37.9294133,-122.5034289,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-green-6-c,green,C2,green,6,c,,2167067.155,5983880.907,5.659,1.725,5.31,37.9294119,-122.5034278,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-green-12-a,green,C2,green,12,a,,2167059.685,5983863.099,5.683,1.732,11.18,37.9293904,-122.5034890,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-green-12-b,green,C2,green,12,b,,2167059.19,5983863.447,5.690,1.734,11.16,37.9293890,-122.5034877,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-green-12-c,green,C2,green,12,c,,2167058.619,5983863.721,5.683,1.732,11.16,37.9293875,-122.5034867,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-green-18-a,green,C2,green,18,a,,2167051.062,5983845.229,5.687,1.733,17.23,37.9293656,-122.5035503,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-green-18-b,green,C2,green,18,b,,2167050.442,5983845.445,5.680,1.731,17.26,37.9293639,-122.5035495,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-green-18-c,green,C2,green,18,c,,2167049.92,5983845.839,5.668,1.728,17.22,37.9293625,-122.5035481,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-green-24-a,green,C2,green,24,a,,2167042.11,5983827.744,5.714,1.742,23.22,37.9293400,-122.5036102,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-green-24-b,green,C2,green,24,b,,2167041.445,5983828.073,5.724,1.745,23.22,37.9293382,-122.5036090,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-green-24-c,green,C2,green,24,c,,2167040.842,5983828.359,5.739,1.749,23.22,37.9293366,-122.5036080,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-green-48-a,green,C2,green,48,a,,2167005.926,5983757.525,5.684,1.732,47.29,37.9292365,-122.5038509,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-green-48-b,green,C2,green,48,b,,2167005.335,5983757.805,5.737,1.749,47.30,37.9292349,-122.5038499,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-green-48-c,green,C2,green,48,c,,2167004.689,5983758.042,5.757,1.755,47.32,37.9292332,-122.5038490,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-1,ep,C1,elevation profile,,,1,2167190.616,5983841.82,2.621,0.799,-3.36,37.9297486,-122.5035724,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-2,ep,C1,elevation profile,,,2,2167189.859,5983840.693,2.645,0.806,-2.96,37.9297464,-122.5035763,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-3,ep,C1,elevation profile,,,3,2167189.298,5983839.918,2.599,0.792,-2.68,37.9297449,-122.5035789,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-4,ep,C1,elevation profile,,,4,2167188.996,5983838.755,2.813,0.857,-2.31,37.9297440,-122.5035829,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-5,ep,C1,elevation profile,,,5,2167188.723,5983838.173,4.786,1.459,-2.12,37.9297432,-122.5035849,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-6,ep,C1,elevation profile,,,6,2167187.781,5983836.194,5.441,1.658,-1.45,37.9297405,-122.5035917,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-7,ep,C1,elevation profile,,,7,2167186.913,5983834.143,5.525,1.684,-0.77,37.9297380,-122.5035988,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-8,ep,C1,elevation profile,,,8,2167186.296,5983832.483,5.583,1.702,-0.23,37.9297362,-122.5036045,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-9,ep,C1,elevation profile,,,9,2167185.843,5983830.796,5.549,1.691,0.30,37.9297348,-122.5036103,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-10,ep,C1,elevation profile,,,10,2167184.563,5983828.206,5.588,1.703,1.17,37.9297312,-122.5036192,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-11,ep,C1,elevation profile,,,11,2167182.489,5983823.855,5.594,1.705,2.64,37.9297252,-122.5036341,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-12,ep,C1,elevation profile,,,12,2167181.184,5983820.415,5.558,1.694,3.76,37.9297214,-122.5036459,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-13,ep,C1,elevation profile,,,13,2167180.46,5983816.665,5.617,1.712,4.91,37.9297192,-122.5036589,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-14,ep,C1,elevation profile,,,14,2167179.628,5983812.922,5.584,1.702,6.06,37.9297167,-122.5036718,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-15,ep,C1,elevation profile,,,15,2167177.927,5983809.642,5.581,1.701,7.18,37.9297119,-122.5036830,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-16,ep,C1,elevation profile,,,16,2167176.55,5983805.524,5.587,1.703,8.50,37.9297078,-122.5036972,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-17,ep,C1,elevation profile,,,17,2167175.259,5983801.855,5.647,1.721,9.69,37.9297041,-122.5037098,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-18,ep,C1,elevation profile,,,18,2167173.844,5983797.958,5.547,1.691,10.95,37.9297000,-122.5037232,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-19,ep,C1,elevation profile,,,19,2167172.179,5983793.145,5.627,1.715,12.50,37.9296951,-122.5037398,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-20,ep,C1,elevation profile,,,20,2167170.425,5983788.874,5.651,1.722,13.91,37.9296900,-122.5037545,CA zone III (EPSG:2227)
